percent_age_10_11,higher_education_percent,average_household_size,unemployment_rate,inactive_rate,nonwhite_percent,overcrowded_percent,lone_parent_percent,long_commute_percent,social_housing_percent,true_obesity,pred_lr,pred_rf,resid_lr,resid_rf,MSOA_code
3.045054375971,28.253448040420597,2.816760106226025,12.263234579893153,33.24691486052058,63.23864814430852,24.963072378138847,25.04424778761062,27.77023971053822,42.21238938053097,33.23442136498516,29.68098054561878,29.362280313923872,3.5534408193663793,3.8721410510612877,E02006793
3.619236489836391,40.84175084175084,2.8854466858789625,10.37854098771622,24.209351358055315,66.00918000248109,16.936936936936934,22.182211019085344,48.598130841121495,28.89048991354467,27.56756756756757,24.44096407387802,27.29606293064384,3.1266034936895473,0.27150463692372995,E02000065
3.307213643696704,27.62338648443432,2.588852262511238,7.468477206595538,28.39378238341969,25.642207118995508,9.580838323353294,19.730134932533733,38.49535906204201,41.86394965537909,21.036585365853657,22.622540442942423,24.020546862089716,-1.5859550770887658,-2.983961496236059,E02000140
2.726946537495515,43.0338733431517,2.4030153667729777,10.954516335682255,25.215208034433285,66.96567396244468,17.99709724238026,22.315728380731283,14.823529411764705,63.09075094230212,25.17241379310345,30.428851504815945,27.775788450840793,-5.256437711712497,-2.6033746577373442,E02000626
2.5948592411260707,29.385764365188237,3.38005965061781,8.795051102743411,34.798041615667074,90.34153507161218,24.46808510638298,12.697060076693653,22.708803611738148,20.4855195911414,22.831050228310502,26.60141935399507,23.50259400364562,-3.7703691256845673,-0.6715437753351168,E02000275
2.32135216089003,52.09896038952494,2.338824125696908,7.43127962085308,24.796573875803,41.28155755241763,11.660329531051964,10.4409528636594,21.878025169409486,23.28940699442473,20.535714285714285,21.449518457916714,21.109858058767497,-0.913804172202429,-0.574143773053212,E02000262
2.465291293629168,40.43195172304272,2.5135311379197915,3.7789940057336464,31.92123332037829,17.301710730948678,1.954397394136808,8.376792698826598,47.91519434628975,6.388526727509778,12.217194570135746,14.704531681146115,12.711306378618929,-2.487337111010369,-0.4941118084831828,E02000163
2.613009922822492,24.933389426447903,2.699362283631946,7.449002979601192,30.535950595500665,22.757859900717044,7.598784194528875,19.13599026467904,40.68040249161476,23.07925903431521,21.933085501858734,22.6279358398573,23.58548664699484,-0.6948503379985667,-1.652401145136107,E02000466
3.761716822890972,29.375810335247262,2.910124724871607,9.558599695585997,26.05207947673701,40.96236890808143,19.81651376146789,17.603822124219036,9.988584474885846,49.39360529217199,28.3132530120482,24.973595334610774,25.66289326848966,3.339657677437426,2.650359743558539,E02000348
3.3707865168539324,26.64243779703662,2.796346211440551,9.728622631848438,34.42935935511243,52.80076384468492,14.97005988023952,26.698593235558217,40.42553191489361,33.67255312780605,26.33451957295373,25.78743769483565,26.517968471232976,0.5470818781180817,-0.18344889827924504,E02000278
2.69185360094451,38.15375393376292,2.525216353327365,8.236117592160523,28.171839962232976,54.62591456219023,12.08955223880597,19.910447761194032,26.824358329139407,33.12444046553268,27.969348659003828,25.814161929650616,24.3770793232592,2.155186729353211,3.5922693357446285,E02000681
2.405308266519215,55.76599798274123,2.3978110341746706,5.720864328728304,30.227838760261967,26.367746102038936,4.581005586592179,9.446181330951315,45.316331535066205,7.53072625698324,12.5,14.793432262681005,15.019830491910623,-2.293432262681005,-2.519830491910623,E02000024
3.071087727884497,38.91968952954221,2.5459375,4.693971468016567,24.110091743119263,30.490639911905053,6.09375,13.097843075961238,28.876461616675144,11.170046801872074,18.94273127753304,19.3690933288593,16.29492603173884,-0.4263620513262616,2.647805245794199,E02000853
1.9049298879971777,56.80522442210013,2.320952185512005,8.21822240826008,21.878862793572317,47.02091976343896,12.320328542094456,10.720887245841034,15.566625155666252,30.281256415520424,22.61904761904762,23.74063335108069,25.982952153154386,-1.1215857320330684,-3.3639045341067657,E02000867
2.422145328719723,47.27896995708154,2.328049175024264,6.614135625596944,22.624809846494266,33.3517775625951,6.623586429725363,13.592233009708735,38.21571238348868,13.518758085381627,21.978021978021975,20.80731710347536,20.06446236614149,1.1707048745466153,1.9135596118804834,E02000141
1.428155056834742,64.81064021641119,2.229193899782135,6.278604118993135,18.268389855213293,36.28679685222967,7.84313725490196,8.783783783783784,20.089485458612977,23.62685265911072,26.89075630252101,21.90284832279969,21.772110890289063,4.987907979721317,5.118645412231945,E02000814
2.304092163686548,56.49045521292217,2.4554187931552085,5.784743028347545,29.63496637848223,37.99807969275084,4.354354354354354,9.203007518796992,41.16022099447514,6.011421701232342,19.875776397515526,15.923494772557817,16.024859358029968,3.9522816249577097,3.8509170394855587,E02000031
2.5921299188007496,41.579484562388366,2.5102260495156083,11.545538178472862,36.32011655739411,62.82384767453959,21.50537634408602,21.382463690156,10.766721044045676,57.90322580645161,27.747252747252748,28.26020228673677,26.164110581442987,-0.5129495394840227,1.583142165809761,E02000969
2.0699046754425785,58.97748696905845,2.4494960806271,7.619619019049048,21.36627906976744,51.26294748319099,11.210762331838566,9.07461348868474,18.06420699568759,21.10687878108895,26.31578947368421,21.94227788692124,22.568830736180708,4.3735115867629695,3.746958737503501,E02000894
2.2657387926849006,52.78506559031282,2.413603302535876,6.452572108236694,25.723758693191005,38.38751415170629,7.669616519174041,11.44767899291896,40.01699235344095,24.341329138812423,24.21875,19.646265334369485,19.11769382197398,4.572484665630515,5.10105617802602,E02006927
1.948051948051948,27.31516337900918,2.294354838709677,5.751888861808433,31.772199325590112,14.84443333749844,4.755043227665706,11.708860759493673,43.822714681440445,13.532968615030232,16.267942583732058,20.62792298801389,18.466475265515502,-4.359980404281831,-2.198532681783444,E02000483
2.257171981942624,39.55064194008559,2.271764316451506,6.004489337822671,29.83401281304601,21.929185487396182,5.4635761589403975,8.868299139642621,41.20996441281139,15.534945346141107,22.033898305084744,18.335546226676396,16.144816852628697,3.698352078408348,5.889081452456047,E02000340
2.537737912929337,52.876258794316456,2.5182440136830104,5.413665138616023,29.21225382932166,45.16411378555799,6.552706552706552,11.329348135496726,42.732919254658384,17.72079772079772,16.908212560386474,17.774964049434317,17.776105794301337,-0.8667514890478429,-0.8678932339148631,E02000040
2.511707109408259,52.387003085859504,2.3924398625429557,7.846715328467154,23.770258743247087,45.29562251279136,10.291595197255576,18.65338371693576,23.0718085106383,31.61688980432544,29.166666666666668,23.89285535873739,23.14641519293837,5.273811307929279,6.0202514737282975,E02000680
2.7256710539952325,49.03276746940387,2.6556382685414945,7.367260701818849,22.34307022995649,47.75763852925945,14.325068870523417,16.35410921125207,34.29533429533429,22.8287841191067,24.03560830860534,22.900230413124945,22.310448609875152,1.1353778954803957,1.725159698730188,E02000906
2.7974671581136,41.47210616859179,2.5444034440344403,11.294559099437148,26.5406427221172,55.47679803421227,19.53316953316953,18.69158878504673,37.45882352941177,42.75879026309319,27.93733681462141,26.33710089729683,27.495094466201827,1.6002359173245821,0.4422423484195832,E02000907
2.4812317088688127,30.505273099323155,2.664371772805508,4.63222193942479,30.78780177890724,13.127462193417209,1.8900343642611683,9.463179628355126,37.47657713928795,5.370051635111876,18.007662835249043,16.699200627934232,17.779581180844456,1.308462207314811,0.22808165440458694,E02000089
2.0576671035386638,39.68961278426552,2.525804289544236,4.5787545787545785,35.20775986367807,35.58410908614134,2.847571189279732,8.791946308724832,37.957124842370746,2.916526986255448,21.518987341772156,17.285226182046006,16.170904008004555,4.23376115972615,5.348083333767601,E02000219
3.3921933085501856,35.975545483292926,2.751599147121535,8.161660638465168,24.2283592480854,45.75628626692457,12.57995735607676,21.2108292474952,43.97843019772319,34.40699658703072,23.093681917211327,23.71508971563517,24.448781354713706,-0.6214077984238422,-1.3550994375023784,E02000072
2.598870056497175,43.5052827843381,2.61022805805114,9.40254652301665,29.52261306532663,58.43698957155421,16.234887737478413,12.551867219917012,13.2640586797066,51.45127850725639,26.93877551020408,24.815588859220775,24.62907396201017,2.123186650983307,2.3097015481939103,E02000865
3.350993377483444,35.732560122804024,2.6214335421016006,8.245521601685986,27.34488688980024,50.21169621593013,12.869565217391305,20.480668756530825,38.336820083682014,32.648799164636266,26.640926640926644,23.842979546153348,24.268243128011147,2.7979470947732956,2.372683512915497,E02006786
1.985586115605236,55.16870064608758,2.468653250773994,7.150745444505797,28.706020903871632,21.266568483063327,3.875968992248062,6.504065040650407,31.330472103004293,7.936507936507936,10.144927536231885,15.522508554399444,16.40298904788554,-5.377581018167559,-6.258061511653656,E02000607
2.401372212692967,55.05327245053272,2.372583479789104,6.797583081570997,23.74003678724709,36.06276048050993,8.333333333333332,12.075029308323565,31.90005810575247,24.597364568081996,22.093023255813957,19.977962464047685,19.159972222727877,2.115060791766272,2.9330510330860804,E02000665
2.200438001877151,33.38095856604754,3.5256650430872987,6.99922660479505,26.353677621283257,66.41627543035995,19.360902255639097,9.373828271466069,38.131313131313135,4.161979752530934,22.99270072992701,23.320986906882116,22.499789412504047,-0.32828617695510687,0.492911317422962,E02000442
2.352315061202768,50.43906333155934,2.333333333333333,9.56175298804781,26.54320987654321,57.73568844434986,14.357682619647354,20.211427133148756,16.26336522228475,47.48237663645519,35.204081632653065,27.319055506764805,27.79798570814329,7.88502612588826,7.406095924509774,E02000346
1.5204953366251277,55.51446796708884,2.35366568914956,8.608341525066704,28.95293288432924,64.85427765590724,15.347018572825023,7.158224134558967,13.835448219402377,25.22487289792726,25.233644859813083,24.082282446381715,25.763893016068206,1.151362413431368,-0.5302481562551229,E02000884
2.151887384560208,48.7199124726477,2.4903109508787744,5.682025132034238,32.68799856592274,32.971955917928504,4.166666666666666,7.662835249042145,46.90394929302779,5.610635421360973,12.31527093596059,15.635437260645926,15.759798829034317,-3.320166324685335,-3.444527893073726,E02000751
2.77016167155148,29.028683983749847,2.80531686358754,7.584006007133472,26.43026004728132,46.57275219816583,16.375838926174495,14.876476906552094,26.97068403908795,33.19914117015566,25.59726962457337,25.331408223727635,24.826486689245563,0.2658614008457363,0.7707829353278086,E02000548
2.4726526891522336,34.09411101718794,2.3935340022296545,5.205116894574327,29.224629418472063,23.742730071843997,4.463040446304045,11.87621968218567,40.847983453981385,5.716675962074735,12.690355329949238,19.024010494714396,18.16636555993281,-6.333655164765158,-5.476010229983572,E02000079
2.455720030803457,32.59733333333333,2.411035337879728,5.502313284864507,28.48827255606917,31.952054794520546,6.095041322314049,15.088879702356344,35.1027397260274,13.024602026049203,15.40785498489426,21.9105014375727,20.450291884126315,-6.502646452678441,-5.0424368992320545,E02000227
2.004008016032064,54.59257126403686,2.3090120663650078,6.805364080711869,19.568875711194806,40.74044394582899,12.81809613572102,11.599396454168238,28.360261258164314,15.120663650075414,23.18181818181818,22.98086967497829,22.99240059454413,0.20094850683988952,0.18941758727405045,E02000649
2.6224677716390423,43.67816091954023,2.656754627806223,10.500433902227364,27.90920480507038,68.17712938402593,19.90147783251232,13.388462295727503,17.372881355932204,46.09175034455602,24.708624708624708,26.338122932381125,24.59690242105549,-1.6294982237564177,0.11172228756921854,E02000875
2.564102564102564,38.5337347264034,3.0411378555798687,7.758861289422272,29.53145149734919,71.65974509523127,15.973741794310722,10.703363914373089,36.58008658008658,7.964989059080962,24.63054187192118,22.438212804033725,23.443586320853044,2.1923290678874565,1.186955551068138,E02000462
2.0251914052852555,45.692940997103214,2.3162710895052903,9.036969420356002,26.89127483648032,57.51819415320094,17.167381974248926,21.88215102974828,12.899786780383796,52.5035765379113,26.47058823529412,30.1689746113137,29.10290056416513,-3.698386376019581,-2.6323123288710093,E02000929
2.4313048482232773,69.04381763349299,2.3297515110812625,5.423213380638622,24.320046049791337,24.05755395683453,3.355704697986577,7.150050352467272,25.99243856332703,6.315082297615049,13.846153846153848,13.766705945881721,12.25671075932977,0.07944790027212711,1.5894430868240779,E02000271
2.239079897222562,48.17550598315852,2.623464770523594,8.542482155192262,29.67584097859327,51.07632093933464,11.003236245954692,10.98191214470284,20.67168500289519,21.23464770523594,23.33333333333333,21.483671284877154,22.68972780111461,1.8496620484561745,0.643605532218718,E02000110
2.297355873428695,62.63650546021841,2.275426874536006,6.475603119898422,23.613518197573654,28.941380431249325,7.558859975216853,10.076751671205743,12.85965942454492,25.105224065362712,25.71428571428571,18.805348763507,18.031134408038724,6.908936950778713,7.683151306246987,E02000392
1.6026711185308846,62.493472584856406,2.160279585442275,6.009984639016897,27.24747194132681,32.403600400044446,5.542168674698795,6.537997587454765,27.006444053895724,10.776277724204435,17.59259259259259,17.76090431315498,18.400871360282245,-0.1683117205623894,-0.8082787676896537,E02006792
3.0860591900311527,38.56856354976185,2.954427458898183,9.68050506982973,26.758781745645617,53.099756690997566,16.402877697841728,18.782458165031738,33.76399655469423,34.7851168156908,26.43391521197008,24.15099851568621,26.390925337535123,2.28291669628387,0.04298987443495861,E02000903
2.52760023242301,36.33463310882666,3.078888390856118,8.058198097369894,30.04067402672865,66.49245063879209,14.798206278026909,11.319910514541387,30.30803080308031,4.661586732406993,26.60944206008584,22.458923366385385,24.05458690188029,4.150518693700455,2.5548551582055516,E02000242
2.4079500573321444,45.86466165413533,2.3455418793155207,8.92933618843683,25.216284987277355,51.22168490710104,14.992503748125936,20.384268988291804,14.292565947242206,52.91291291291292,26.10294117647059,28.062931558849918,26.91266197752515,-1.9599903823793277,-0.80972080105456,E02000623
2.3501362397820165,32.634098268337326,2.712779156327544,6.6339066339066335,29.83431684067181,39.83887439010553,8.850931677018634,12.492250464972102,37.94117647058823,12.298636926889715,21.962616822429908,21.431420960045486,21.019601359983394,0.531195862384422,0.9430154624465139,E02000899
2.5537180785240183,50.98260992506716,2.7154271665642287,4.779563246806758,25.01967839874058,35.66685424873382,5.22273425499232,8.52760736196319,34.29347826086956,5.280933374270801,18.3206106870229,16.588390160229004,15.947780182561338,1.7322205267938955,2.372830504461561,E02000708
3.011904761904762,45.99116161616162,2.6274447949526816,9.61045019827385,24.410854558438466,55.3042028812954,17.377567140600316,19.85479797979798,16.107751511819682,42.88419059640265,25.396825396825395,26.16507454879669,27.357933356873858,-0.7682491519712933,-1.9611079600484622,E02006918
2.411852532445159,41.10358737934015,2.5233536408471133,6.37385086823289,23.51996328591097,50.7346189164371,8.99854862119013,17.121300058038305,33.25159391858754,12.73940800928613,22.692307692307693,24.268548513597118,22.20036276397333,-1.5762408212894243,0.49194492833436243,E02000210
1.4472514916846515,68.37305089732274,2.16583885209713,6.530773797743914,22.15591670898933,36.52626236995686,8.149171270718233,9.058271195802265,13.615023474178404,17.250897046646426,26.168224299065415,20.766831083754973,22.005707281451432,5.401393215310442,4.1625170176139825,E02000965
2.954733483039829,33.00225733634311,2.740680713128039,8.000955337950801,29.025023607176585,29.893742621015345,9.253246753246753,17.925445705024313,33.31584470094439,39.88326848249027,22.92490118577075,22.129716349165747,23.767658181834154,0.7951848366050029,-0.8427569960634038,E02000337
2.309363210243512,42.12218649517685,2.9822608695652173,7.503573130061934,33.83278051012238,67.26129216695254,14.26086956521739,15.598885793871869,37.97260273972603,22.36521739130435,25.0,22.964939628505675,22.34112059857104,2.0350603714943247,2.6588794014289583,E02000098
2.3491592482690407,55.24330720307646,2.265277386651648,7.831598008148484,28.95843641761504,35.98812762799901,10.56338028169014,14.990138067061142,10.192837465564738,42.43874964798648,19.65811965811966,22.118601357552055,23.177010250116144,-2.460481699432396,-3.5188905919964846,E02000174
2.645217015763334,37.824962569756366,3.120420624151968,6.439473134016308,27.694465422375657,60.70349589987052,17.31748726655348,11.906377204884668,40.754897276636406,10.312075983717776,22.380952380952383,22.06144945146308,22.635491172240545,0.31950292948930326,-0.25453879128816226,E02000439
1.7420905086103322,46.87311724304133,2.47625,8.920591268477141,24.84229498347852,60.99929908881546,21.4017521902378,15.107553776888444,30.178926441351887,32.749562171628725,21.92513368983957,28.218732136343625,28.11751589764802,-6.293598446504056,-6.19238220780845,E02000725
2.202293109320013,46.35852420792758,2.445186421814135,9.671065589915305,25.087978204109437,65.05614154474311,16.71309192200557,19.666203059805284,17.423259835711196,48.88765294771969,33.587786259541986,29.286832405099787,29.278842930849674,4.300953854442199,4.308943328692312,E02000828
2.279677509035307,56.02012491325469,2.5945155393053017,6.645492303933545,23.243844762832104,42.58486366165832,9.87202925045704,14.908424908424909,23.124147339699864,22.30347349177331,23.07692307692308,21.703507480878983,22.458196938249575,1.3734155960440972,0.6187261386735052,E02000666
2.620995701012342,34.04405286343612,2.552275960170697,5.749318801089919,27.77700734988213,38.70252287219296,7.104795737122557,14.24511545293073,37.998875772906125,14.4076840981857,34.065934065934066,21.47566985029513,20.55223559220851,12.590264215638935,13.513698473725555,E02000069
2.2387348766314186,49.39927679925347,2.4164500118175374,5.663881151346333,30.35901342729264,41.68888042650419,5.555555555555555,11.032364753130167,44.33094994892748,9.761285748050106,14.468085106382976,18.222692755405543,17.46304555679523,-3.7546076490225673,-2.994960450412254,E02000230
2.8708133971291865,63.92946205913786,2.3527658164955283,5.351602895553258,24.55696202531645,13.528336380255942,2.4834437086092715,7.71523178807947,29.854576561163388,6.129887342611,9.554140127388536,12.325123694955824,11.397856828725356,-2.7709835675672885,-1.8437167013368203,E02000801
1.9775014801657784,56.42907551164432,2.1539050535987747,6.592312288388767,24.4441816461684,37.90084013726186,9.183673469387756,13.855575401888236,19.711236660389204,30.594539423322274,19.230769230769237,22.796546110461527,23.21147909054795,-3.56577687969229,-3.980709859778713,E02000416
3.539535638902419,32.28753852928226,2.7748074309016766,9.4742413549753,27.7146567115728,58.887535525781566,16.64779161947905,27.28302741898935,45.52929085303186,25.34510070151618,26.47058823529412,26.377963305903165,27.99972152958043,0.09262492939095424,-1.5291332942863107,E02000279
2.510966570866737,57.68598062511424,2.4122950819672133,7.780805328489253,32.858873410054514,13.948205361199456,2.658486707566462,7.292093404342482,33.84146341463415,7.295081967213115,5.714285714285714,12.26433533795197,14.026006614126928,-6.550049623666255,-8.311720899841212,E02000799
3.3612311015118785,31.818181818181817,3.273496659242762,11.753494282083862,30.573936529372048,84.03565640194489,30.444444444444446,19.083629893238435,36.11922852133255,38.46838824577026,27.35294117647059,28.059962279841447,26.458129033975148,-0.707021103370856,0.8948121424954429,E02000718
3.8282208588957056,34.53851744186046,2.994579945799458,7.469118069520253,24.785276073619634,32.515337423312886,18.7984496124031,13.036750483558995,9.782608695652174,33.53989155693261,22.54901960784314,21.069555693294628,24.14512589862425,1.4794639145485107,-1.5961062907811119,E02000347
1.4242627345844503,56.78209297876411,1.941581883820151,9.697364139277578,36.08833863142045,38.25941422594143,6.732348111658457,9.076015727391876,12.695109261186262,32.29405973088284,18.91891891891892,20.834214634046063,20.588108851077635,-1.9152957151271437,-1.6691899321587158,E02000590
2.6448581868801115,39.723097703737054,2.9396008403361344,10.247683872187558,31.258151465089988,72.59059702789607,23.390275952693823,14.972419227738376,14.822912111937036,55.23210070810386,27.77777777777778,27.375511678535773,26.241034049680785,0.40226609924200574,1.5367437280969938,E02000882
1.990570979570456,51.36819702037093,1.9828303850156088,9.919028340080972,34.35904150844573,44.5273631840796,10.663198959687907,12.61706555671176,10.34231609613984,47.45057232049948,26.23762376237624,23.444930265393015,23.258774229355325,2.792693496983226,2.9788495330209166,E02000982
2.095940959409594,43.50613665506503,2.6123552123552125,5.94885598923284,25.73540280857354,37.071513002364064,6.756756756756757,12.007722007722007,45.78059071729958,14.683153013910356,16.363636363636363,20.42409790095928,20.091132185114752,-4.060461537322915,-3.7274958214783886,E02000754
2.5710204729408037,67.1777950310559,2.1945224719101124,5.020796197266786,28.34470718933503,20.669416243654823,3.5149384885764503,6.122448979591836,38.19444444444444,18.33861316437874,13.402061855670103,12.383014373218934,14.143707349796182,1.0190474824511693,-0.7416454941260788,E02000789
2.5316455696202533,28.753560287535603,2.885619933953768,7.972119363972991,28.885889315751218,44.2171926910299,11.26126126126126,19.57957957957958,30.344827586206897,30.96096096096096,26.4797507788162,25.456688064371505,24.290759571294444,1.0230627144446949,2.188991207521756,E02000518
